2023-05-03 21:45:29,233 INFO  - Initialize application VehicleCommunicationApp1 (at simulation time 17.000,000,000 s)
2023-05-03 21:45:29,234 INFO  - Activated Cellular Module (at simulation time 17.000,000,000 s)
2023-05-03 21:45:29,383 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,Msg Id=28, SeqNum=80,  Latitude=41.63253168184327, Longitude= -71.00553295378838, Road CLOSED, }, Latitude= 41.631214371679995, Longitude= -71.00239280629005,  (at simulation time 29.003,300,000 s)
2023-05-03 21:45:29,383 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,Msg Id=28, SeqNum=81,  Latitude=41.63253168184327, Longitude= -71.00553295378838, Road CLOSED, }, Latitude= 41.631214371679995, Longitude= -71.00239280629005,  (at simulation time 29.102,300,000 s)
2023-05-03 21:45:29,384 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,Msg Id=28, SeqNum=82,  Latitude=41.63253168184327, Longitude= -71.00553295378838, Road CLOSED, }, Latitude= 41.631214371679995, Longitude= -71.00239280629005,  (at simulation time 29.203,800,000 s)
2023-05-03 21:45:29,384 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,Msg Id=28, SeqNum=83,  Latitude=41.63253168184327, Longitude= -71.00553295378838, Road CLOSED, }, Latitude= 41.631214371679995, Longitude= -71.00239280629005,  (at simulation time 29.301,800,000 s)
2023-05-03 21:45:29,384 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,Msg Id=28, SeqNum=84,  Latitude=41.63253168184327, Longitude= -71.00553295378838, Road CLOSED, }, Latitude= 41.631214371679995, Longitude= -71.00239280629005,  (at simulation time 29.402,300,000 s)
2023-05-03 21:45:29,385 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,Msg Id=28, SeqNum=85,  Latitude=41.63253168184327, Longitude= -71.00553295378838, Road CLOSED, }, Latitude= 41.631214371679995, Longitude= -71.00239280629005,  (at simulation time 29.502,800,000 s)
2023-05-03 21:45:29,385 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,Msg Id=28, SeqNum=86,  Latitude=41.63253168184327, Longitude= -71.00553295378838, Road CLOSED, }, Latitude= 41.631214371679995, Longitude= -71.00239280629005,  (at simulation time 29.603,300,000 s)
2023-05-03 21:45:29,385 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,Msg Id=28, SeqNum=87,  Latitude=41.63253168184327, Longitude= -71.00553295378838, Road CLOSED, }, Latitude= 41.631214371679995, Longitude= -71.00239280629005,  (at simulation time 29.703,800,000 s)
2023-05-03 21:45:29,385 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,Msg Id=28, SeqNum=88,  Latitude=41.63253168184327, Longitude= -71.00553295378838, Road CLOSED, }, Latitude= 41.631214371679995, Longitude= -71.00239280629005,  (at simulation time 29.801,800,000 s)
2023-05-03 21:45:29,386 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,Msg Id=28, SeqNum=89,  Latitude=41.63253168184327, Longitude= -71.00553295378838, Road CLOSED, }, Latitude= 41.631214371679995, Longitude= -71.00239280629005,  (at simulation time 29.900,800,000 s)
2023-05-03 21:45:29,388 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,Msg Id=28, SeqNum=90,  Latitude=41.63253168184327, Longitude= -71.00553295378838, Road CLOSED, }, Latitude= 41.63126941512149, Longitude= -71.00243736836552,  (at simulation time 30.003,800,000 s)
