2023-05-03 21:45:59,093 INFO  - Initialize application (at simulation time 0.000,000,000 s)
2023-05-03 21:45:59,094 INFO  - Activated Cellular Module (at simulation time 0.000,000,000 s)
2023-05-03 21:46:00,683 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,Msg Id=77, SeqNum=3550,  Latitude=41.62745774847701, Longitude= -71.01041110638083, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 362.002,400,000 s)
2023-05-03 21:46:00,683 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,Msg Id=30, SeqNum=2230,  Latitude=41.63002320830884, Longitude= -71.01128391713155, Road CLOSED, } (at simulation time 362.002,400,000 s)
2023-05-03 21:46:00,685 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,Msg Id=77, SeqNum=3551,  Latitude=41.62745774847701, Longitude= -71.01041110638083, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 362.101,900,000 s)
2023-05-03 21:46:00,685 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,Msg Id=30, SeqNum=2231,  Latitude=41.63002320830884, Longitude= -71.01128391713155, Road CLOSED, } (at simulation time 362.101,900,000 s)
2023-05-03 21:46:00,685 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,Msg Id=77, SeqNum=3552,  Latitude=41.62745774847701, Longitude= -71.01041110638083, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 362.200,900,000 s)
2023-05-03 21:46:00,685 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,Msg Id=30, SeqNum=2232,  Latitude=41.63002320830884, Longitude= -71.01128391713155, Road CLOSED, } (at simulation time 362.200,900,000 s)
2023-05-03 21:46:00,685 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,Msg Id=77, SeqNum=3553,  Latitude=41.62745774847701, Longitude= -71.01041110638083, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 362.300,400,000 s)
2023-05-03 21:46:00,685 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,Msg Id=30, SeqNum=2233,  Latitude=41.63002320830884, Longitude= -71.01128391713155, Road CLOSED, } (at simulation time 362.300,400,000 s)
2023-05-03 21:46:00,685 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,Msg Id=77, SeqNum=3554,  Latitude=41.62745774847701, Longitude= -71.01041110638083, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 362.400,900,000 s)
2023-05-03 21:46:00,685 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,Msg Id=30, SeqNum=2234,  Latitude=41.63002320830884, Longitude= -71.01128391713155, Road CLOSED, } (at simulation time 362.400,900,000 s)
2023-05-03 21:46:00,685 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,Msg Id=77, SeqNum=3555,  Latitude=41.62745774847701, Longitude= -71.01041110638083, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 362.500,900,000 s)
2023-05-03 21:46:00,685 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,Msg Id=30, SeqNum=2235,  Latitude=41.63002320830884, Longitude= -71.01128391713155, Road CLOSED, } (at simulation time 362.500,900,000 s)
2023-05-03 21:46:00,685 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,Msg Id=77, SeqNum=3556,  Latitude=41.62745774847701, Longitude= -71.01041110638083, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 362.600,400,000 s)
2023-05-03 21:46:00,685 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,Msg Id=30, SeqNum=2236,  Latitude=41.63002320830884, Longitude= -71.01128391713155, Road CLOSED, } (at simulation time 362.600,400,000 s)
