2023-09-25 08:45:55,821 INFO  - Initialize application (at simulation time 0.000,000,000 s)
2023-09-25 08:45:55,823 INFO  - Activated Cellular Module (at simulation time 0.000,000,000 s)
2023-09-25 08:45:56,945 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 3550,  41.62745774847701,  -71.01041110638083, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 362.001,400,000 s)
2023-09-25 08:45:56,986 INFO  - ,Broadcast V2X Message from ,rsu_2, InterVehicleMsg{,30, 2426,  41.63002320830884,  -71.01128391713155, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 381.602,400,000 s)
2023-09-25 08:45:56,986 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 3747,  41.62851158542117,  -71.01094735497743, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 381.701,900,000 s)
2023-09-25 08:45:56,986 INFO  - ,Broadcast V2X Message from ,rsu_2, InterVehicleMsg{,30, 2427,  41.63002320830884,  -71.01128391713155, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 381.701,900,000 s)
2023-09-25 08:45:56,986 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 3748,  41.62851158542117,  -71.01094735497743, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 381.802,400,000 s)
2023-09-25 08:45:56,986 INFO  - ,Broadcast V2X Message from ,rsu_2, InterVehicleMsg{,30, 2428,  41.63002320830884,  -71.01128391713155, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 381.802,400,000 s)
2023-09-25 08:45:56,986 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 3749,  41.62851158542117,  -71.01094735497743, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 381.900,400,000 s)
2023-09-25 08:45:56,986 INFO  - ,Broadcast V2X Message from ,rsu_2, InterVehicleMsg{,30, 2429,  41.63002320830884,  -71.01128391713155, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 381.900,400,000 s)
2023-09-25 08:45:56,987 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 3750,  41.62857093267567,  -71.01096810399547, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 382.002,400,000 s)
2023-09-25 08:45:56,987 INFO  - ,Broadcast V2X Message from ,rsu_2, InterVehicleMsg{,30, 2430,  41.63002320830884,  -71.01128391713155, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 382.002,400,000 s)
2023-09-25 08:45:56,987 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 3751,  41.62857093267567,  -71.01096810399547, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 382.102,400,000 s)
2023-09-25 08:45:56,987 INFO  - ,Broadcast V2X Message from ,rsu_2, InterVehicleMsg{,30, 2431,  41.63002320830884,  -71.01128391713155, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 382.102,400,000 s)
2023-09-25 08:45:56,987 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 3752,  41.62857093267567,  -71.01096810399547, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 382.200,400,000 s)
2023-09-25 08:45:56,987 INFO  - ,Broadcast V2X Message from ,rsu_2, InterVehicleMsg{,30, 2432,  41.63002320830884,  -71.01128391713155, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 382.200,400,000 s)
2023-09-25 08:45:56,987 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 3753,  41.62857093267567,  -71.01096810399547, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 382.301,900,000 s)
2023-09-25 08:45:56,987 INFO  - ,Broadcast V2X Message from ,rsu_2, InterVehicleMsg{,30, 2433,  41.63002320830884,  -71.01128391713155, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 382.301,900,000 s)
2023-09-25 08:45:56,987 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 3754,  41.62857093267567,  -71.01096810399547, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 382.402,400,000 s)
2023-09-25 08:45:56,987 INFO  - ,Broadcast V2X Message from ,rsu_2, InterVehicleMsg{,30, 2434,  41.63002320830884,  -71.01128391713155, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 382.402,400,000 s)
2023-09-25 08:45:56,987 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 3755,  41.62857093267567,  -71.01096810399547, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 382.501,400,000 s)
2023-09-25 08:45:56,987 INFO  - ,Broadcast V2X Message from ,rsu_2, InterVehicleMsg{,30, 2435,  41.63002320830884,  -71.01128391713155, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 382.501,400,000 s)
2023-09-25 08:45:56,987 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 3756,  41.62857093267567,  -71.01096810399547, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 382.600,400,000 s)
2023-09-25 08:45:56,987 INFO  - ,Broadcast V2X Message from ,rsu_2, InterVehicleMsg{,30, 2436,  41.63002320830884,  -71.01128391713155, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 382.600,400,000 s)
2023-09-25 08:45:56,987 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 3757,  41.62857093267567,  -71.01096810399547, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 382.700,900,000 s)
2023-09-25 08:45:56,987 INFO  - ,Broadcast V2X Message from ,rsu_2, InterVehicleMsg{,30, 2437,  41.63002320830884,  -71.01128391713155, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 382.700,900,000 s)
2023-09-25 08:45:56,987 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 3758,  41.62857093267567,  -71.01096810399547, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 382.800,400,000 s)
2023-09-25 08:45:56,987 INFO  - ,Broadcast V2X Message from ,rsu_2, InterVehicleMsg{,30, 2438,  41.63002320830884,  -71.01128391713155, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 382.800,400,000 s)
2023-09-25 08:45:56,987 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 3759,  41.62857093267567,  -71.01096810399547, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 382.901,400,000 s)
2023-09-25 08:45:56,987 INFO  - ,Broadcast V2X Message from ,rsu_2, InterVehicleMsg{,30, 2439,  41.63002320830884,  -71.01128391713155, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 382.901,400,000 s)
2023-09-25 08:45:56,988 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 3760,  41.628626135472445,  -71.010987376186, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 383.000,900,000 s)
2023-09-25 08:45:56,988 INFO  - ,Broadcast V2X Message from ,rsu_2, InterVehicleMsg{,30, 2440,  41.63002320830884,  -71.01128391713155, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 383.000,900,000 s)
2023-09-25 08:45:56,989 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 3761,  41.628626135472445,  -71.010987376186, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 383.101,400,000 s)
2023-09-25 08:45:56,989 INFO  - ,Broadcast V2X Message from ,rsu_2, InterVehicleMsg{,30, 2441,  41.63002320830884,  -71.01128391713155, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 383.101,400,000 s)
2023-09-25 08:45:56,989 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 3762,  41.628626135472445,  -71.010987376186, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 383.200,900,000 s)
2023-09-25 08:45:56,989 INFO  - ,Broadcast V2X Message from ,rsu_2, InterVehicleMsg{,30, 2442,  41.63002320830884,  -71.01128391713155, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 383.200,900,000 s)
2023-09-25 08:45:56,989 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 3763,  41.628626135472445,  -71.010987376186, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 383.302,400,000 s)
2023-09-25 08:45:56,989 INFO  - ,Broadcast V2X Message from ,rsu_2, InterVehicleMsg{,30, 2443,  41.63002320830884,  -71.01128391713155, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 383.302,400,000 s)
2023-09-25 08:45:56,989 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 3764,  41.628626135472445,  -71.010987376186, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 383.401,400,000 s)
2023-09-25 08:45:56,989 INFO  - ,Broadcast V2X Message from ,rsu_2, InterVehicleMsg{,30, 2444,  41.63002320830884,  -71.01128391713155, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 383.401,400,000 s)
2023-09-25 08:45:56,989 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 3765,  41.628626135472445,  -71.010987376186, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 383.501,400,000 s)
2023-09-25 08:45:56,989 INFO  - ,Broadcast V2X Message from ,rsu_2, InterVehicleMsg{,30, 2445,  41.63002320830884,  -71.01128391713155, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 383.501,400,000 s)
2023-09-25 08:45:56,989 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 3766,  41.628626135472445,  -71.010987376186, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 383.602,400,000 s)
2023-09-25 08:45:56,989 INFO  - ,Broadcast V2X Message from ,rsu_2, InterVehicleMsg{,30, 2446,  41.63002320830884,  -71.01128391713155, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 383.602,400,000 s)
2023-09-25 08:45:56,989 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 3767,  41.628626135472445,  -71.010987376186, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 383.700,900,000 s)
2023-09-25 08:45:56,989 INFO  - ,Broadcast V2X Message from ,rsu_2, InterVehicleMsg{,30, 2447,  41.63002320830884,  -71.01128391713155, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 383.700,900,000 s)
2023-09-25 08:45:56,989 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 3768,  41.628626135472445,  -71.010987376186, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 383.801,900,000 s)
2023-09-25 08:45:56,989 INFO  - ,Broadcast V2X Message from ,rsu_2, InterVehicleMsg{,30, 2448,  41.63002320830884,  -71.01128391713155, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 383.801,900,000 s)
2023-09-25 08:45:56,989 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 3769,  41.628626135472445,  -71.010987376186, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 383.901,900,000 s)
2023-09-25 08:45:56,989 INFO  - ,Broadcast V2X Message from ,rsu_2, InterVehicleMsg{,30, 2449,  41.63002320830884,  -71.01128391713155, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 383.901,900,000 s)
2023-09-25 08:45:56,990 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 3770,  41.628688287167755,  -71.01100529732307, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 384.001,900,000 s)
2023-09-25 08:45:56,990 INFO  - ,Broadcast V2X Message from ,rsu_2, InterVehicleMsg{,30, 2450,  41.63002320830884,  -71.01128391713155, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 384.001,900,000 s)
2023-09-25 08:45:56,990 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 3771,  41.628688287167755,  -71.01100529732307, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 384.102,400,000 s)
2023-09-25 08:45:56,990 INFO  - ,Broadcast V2X Message from ,rsu_2, InterVehicleMsg{,30, 2451,  41.63002320830884,  -71.01128391713155, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 384.102,400,000 s)
2023-09-25 08:45:56,991 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 3772,  41.628688287167755,  -71.01100529732307, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 384.201,400,000 s)
2023-09-25 08:45:56,991 INFO  - ,Broadcast V2X Message from ,rsu_2, InterVehicleMsg{,30, 2452,  41.63002320830884,  -71.01128391713155, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 384.201,400,000 s)
2023-09-25 08:45:56,991 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 3773,  41.628688287167755,  -71.01100529732307, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 384.301,900,000 s)
2023-09-25 08:45:56,991 INFO  - ,Broadcast V2X Message from ,rsu_2, InterVehicleMsg{,30, 2453,  41.63002320830884,  -71.01128391713155, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 384.301,900,000 s)
2023-09-25 08:45:56,991 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 3774,  41.628688287167755,  -71.01100529732307, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 384.400,400,000 s)
2023-09-25 08:45:56,991 INFO  - ,Broadcast V2X Message from ,rsu_2, InterVehicleMsg{,30, 2454,  41.63002320830884,  -71.01128391713155, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 384.400,400,000 s)
2023-09-25 08:45:56,991 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 3775,  41.628688287167755,  -71.01100529732307, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 384.500,900,000 s)
2023-09-25 08:45:56,991 INFO  - ,Broadcast V2X Message from ,rsu_2, InterVehicleMsg{,30, 2455,  41.63002320830884,  -71.01128391713155, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 384.500,900,000 s)
2023-09-25 08:45:56,991 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 3776,  41.628688287167755,  -71.01100529732307, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 384.601,400,000 s)
2023-09-25 08:45:56,991 INFO  - ,Broadcast V2X Message from ,rsu_2, InterVehicleMsg{,30, 2456,  41.63002320830884,  -71.01128391713155, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 384.601,400,000 s)
2023-09-25 08:45:56,991 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 3777,  41.628688287167755,  -71.01100529732307, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 384.700,900,000 s)
2023-09-25 08:45:56,991 INFO  - ,Broadcast V2X Message from ,rsu_2, InterVehicleMsg{,30, 2457,  41.63002320830884,  -71.01128391713155, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 384.700,900,000 s)
2023-09-25 08:45:56,991 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 3778,  41.628688287167755,  -71.01100529732307, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 384.801,900,000 s)
2023-09-25 08:45:56,991 INFO  - ,Broadcast V2X Message from ,rsu_2, InterVehicleMsg{,30, 2458,  41.63002320830884,  -71.01128391713155, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 384.801,900,000 s)
2023-09-25 08:45:56,991 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 3779,  41.628688287167755,  -71.01100529732307, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 384.902,400,000 s)
2023-09-25 08:45:56,992 INFO  - ,Broadcast V2X Message from ,rsu_2, InterVehicleMsg{,30, 2459,  41.63002320830884,  -71.01128391713155, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 384.902,400,000 s)
2023-09-25 08:45:56,993 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 3780,  41.62874450985283,  -71.01102150889172, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 385.001,900,000 s)
2023-09-25 08:45:56,993 INFO  - ,Broadcast V2X Message from ,rsu_2, InterVehicleMsg{,30, 2460,  41.63002320830884,  -71.01128391713155, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 385.001,900,000 s)
2023-09-25 08:45:56,993 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 3781,  41.62874450985283,  -71.01102150889172, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 385.100,900,000 s)
2023-09-25 08:45:56,993 INFO  - ,Broadcast V2X Message from ,rsu_2, InterVehicleMsg{,30, 2461,  41.63002320830884,  -71.01128391713155, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 385.100,900,000 s)
2023-09-25 08:45:56,993 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 3782,  41.62874450985283,  -71.01102150889172, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 385.200,400,000 s)
2023-09-25 08:45:56,993 INFO  - ,Broadcast V2X Message from ,rsu_2, InterVehicleMsg{,30, 2462,  41.63002320830884,  -71.01128391713155, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 385.200,400,000 s)
2023-09-25 08:45:56,993 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 3783,  41.62874450985283,  -71.01102150889172, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 385.300,900,000 s)
2023-09-25 08:45:56,993 INFO  - ,Broadcast V2X Message from ,rsu_2, InterVehicleMsg{,30, 2463,  41.63002320830884,  -71.01128391713155, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 385.300,900,000 s)
2023-09-25 08:45:56,993 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 3784,  41.62874450985283,  -71.01102150889172, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 385.401,900,000 s)
2023-09-25 08:45:56,993 INFO  - ,Broadcast V2X Message from ,rsu_2, InterVehicleMsg{,30, 2464,  41.63002320830884,  -71.01128391713155, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 385.401,900,000 s)
2023-09-25 08:45:56,993 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 3785,  41.62874450985283,  -71.01102150889172, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 385.501,900,000 s)
2023-09-25 08:45:56,993 INFO  - ,Broadcast V2X Message from ,rsu_2, InterVehicleMsg{,30, 2465,  41.63002320830884,  -71.01128391713155, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 385.501,900,000 s)
2023-09-25 08:45:56,994 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 3786,  41.62874450985283,  -71.01102150889172, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 385.600,900,000 s)
2023-09-25 08:45:56,994 INFO  - ,Broadcast V2X Message from ,rsu_2, InterVehicleMsg{,30, 2466,  41.63002320830884,  -71.01128391713155, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 385.600,900,000 s)
2023-09-25 08:45:56,994 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 3787,  41.62874450985283,  -71.01102150889172, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 385.700,900,000 s)
2023-09-25 08:45:56,994 INFO  - ,Broadcast V2X Message from ,rsu_2, InterVehicleMsg{,30, 2467,  41.63002320830884,  -71.01128391713155, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 385.700,900,000 s)
2023-09-25 08:45:56,994 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 3788,  41.62874450985283,  -71.01102150889172, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 385.800,400,000 s)
2023-09-25 08:45:56,994 INFO  - ,Broadcast V2X Message from ,rsu_2, InterVehicleMsg{,30, 2468,  41.63002320830884,  -71.01128391713155, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 385.800,400,000 s)
2023-09-25 08:45:56,994 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 3789,  41.62874450985283,  -71.01102150889172, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 385.900,400,000 s)
2023-09-25 08:45:56,994 INFO  - ,Broadcast V2X Message from ,rsu_2, InterVehicleMsg{,30, 2469,  41.63002320830884,  -71.01128391713155, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 385.900,400,000 s)
2023-09-25 08:45:56,995 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 3790,  41.62880064743499,  -71.01103769595225, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 386.000,400,000 s)
2023-09-25 08:45:56,995 INFO  - ,Broadcast V2X Message from ,rsu_2, InterVehicleMsg{,30, 2470,  41.63002320830884,  -71.01128391713155, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 386.000,400,000 s)
2023-09-25 08:45:56,995 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 3791,  41.62880064743499,  -71.01103769595225, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 386.100,900,000 s)
2023-09-25 08:45:56,995 INFO  - ,Broadcast V2X Message from ,rsu_2, InterVehicleMsg{,30, 2471,  41.63002320830884,  -71.01128391713155, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 386.100,900,000 s)
2023-09-25 08:45:56,995 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 3792,  41.62880064743499,  -71.01103769595225, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 386.201,400,000 s)
2023-09-25 08:45:56,995 INFO  - ,Broadcast V2X Message from ,rsu_2, InterVehicleMsg{,30, 2472,  41.63002320830884,  -71.01128391713155, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 386.201,400,000 s)
2023-09-25 08:45:56,995 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 3793,  41.62880064743499,  -71.01103769595225, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 386.301,900,000 s)
2023-09-25 08:45:56,995 INFO  - ,Broadcast V2X Message from ,rsu_2, InterVehicleMsg{,30, 2473,  41.63002320830884,  -71.01128391713155, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 386.301,900,000 s)
2023-09-25 08:45:56,995 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 3794,  41.62880064743499,  -71.01103769595225, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 386.402,400,000 s)
2023-09-25 08:45:56,995 INFO  - ,Broadcast V2X Message from ,rsu_2, InterVehicleMsg{,30, 2474,  41.63002320830884,  -71.01128391713155, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 386.402,400,000 s)
2023-09-25 08:45:56,995 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 3795,  41.62880064743499,  -71.01103769595225, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 386.501,900,000 s)
2023-09-25 08:45:56,995 INFO  - ,Broadcast V2X Message from ,rsu_2, InterVehicleMsg{,30, 2475,  41.63002320830884,  -71.01128391713155, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 386.501,900,000 s)
2023-09-25 08:45:56,996 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 3796,  41.62880064743499,  -71.01103769595225, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 386.600,400,000 s)
2023-09-25 08:45:56,996 INFO  - ,Broadcast V2X Message from ,rsu_2, InterVehicleMsg{,30, 2476,  41.63002320830884,  -71.01128391713155, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 386.600,400,000 s)
2023-09-25 08:45:56,996 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 3797,  41.62880064743499,  -71.01103769595225, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 386.701,400,000 s)
2023-09-25 08:45:56,996 INFO  - ,Broadcast V2X Message from ,rsu_2, InterVehicleMsg{,30, 2477,  41.63002320830884,  -71.01128391713155, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 386.701,400,000 s)
2023-09-25 08:45:56,996 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 3798,  41.62880064743499,  -71.01103769595225, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 386.801,400,000 s)
