2023-09-25 08:45:55,841 INFO  - Initialize application VehicleCommunicationApp1 (at simulation time 6.000,000,000 s)
2023-09-25 08:45:55,843 INFO  - Activated Cellular Module (at simulation time 6.000,000,000 s)
2023-09-25 08:45:55,953 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 0,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.631358897795685, Longitude= -71.00251787337747,  (at simulation time 21.000,800,000 s)
2023-09-25 08:45:55,953 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.631358897795685, Longitude= -71.00251787337747,  (at simulation time 21.102,300,000 s)
2023-09-25 08:45:55,954 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 2,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.631358897795685, Longitude= -71.00251787337747,  (at simulation time 21.202,300,000 s)
2023-09-25 08:45:55,954 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 3,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.631358897795685, Longitude= -71.00251787337747,  (at simulation time 21.302,800,000 s)
2023-09-25 08:45:55,955 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 4,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.631358897795685, Longitude= -71.00251787337747,  (at simulation time 21.403,800,000 s)
2023-09-25 08:45:55,955 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 5,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.631358897795685, Longitude= -71.00251787337747,  (at simulation time 21.503,800,000 s)
2023-09-25 08:45:55,956 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 6,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.631358897795685, Longitude= -71.00251787337747,  (at simulation time 21.601,300,000 s)
2023-09-25 08:45:55,956 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 7,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.631358897795685, Longitude= -71.00251787337747,  (at simulation time 21.702,300,000 s)
2023-09-25 08:45:55,956 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 8,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.631358897795685, Longitude= -71.00251787337747,  (at simulation time 21.801,300,000 s)
2023-09-25 08:45:55,957 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 9,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.631358897795685, Longitude= -71.00251787337747,  (at simulation time 21.902,800,000 s)
2023-09-25 08:45:55,959 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 10,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.631406684041174, Longitude= -71.00256350365576,  (at simulation time 22.004,300,000 s)
2023-09-25 08:45:55,960 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 11,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.631406684041174, Longitude= -71.00256350365576,  (at simulation time 22.103,300,000 s)
2023-09-25 08:45:55,960 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 12,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.631406684041174, Longitude= -71.00256350365576,  (at simulation time 22.203,300,000 s)
2023-09-25 08:45:55,961 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 13,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.631406684041174, Longitude= -71.00256350365576,  (at simulation time 22.302,300,000 s)
2023-09-25 08:45:55,961 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 14,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.631406684041174, Longitude= -71.00256350365576,  (at simulation time 22.402,800,000 s)
2023-09-25 08:45:55,961 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 15,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.631406684041174, Longitude= -71.00256350365576,  (at simulation time 22.502,800,000 s)
2023-09-25 08:45:55,962 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 16,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.631406684041174, Longitude= -71.00256350365576,  (at simulation time 22.602,800,000 s)
2023-09-25 08:45:55,962 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 17,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.631406684041174, Longitude= -71.00256350365576,  (at simulation time 22.702,800,000 s)
2023-09-25 08:45:55,962 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 18,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.631406684041174, Longitude= -71.00256350365576,  (at simulation time 22.802,800,000 s)
2023-09-25 08:45:55,963 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 19,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.631406684041174, Longitude= -71.00256350365576,  (at simulation time 22.901,800,000 s)
2023-09-25 08:45:55,967 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 20,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.6314545889786, Longitude= -71.00261295041253,  (at simulation time 23.003,300,000 s)
2023-09-25 08:45:55,967 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 21,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.6314545889786, Longitude= -71.00261295041253,  (at simulation time 23.102,800,000 s)
2023-09-25 08:45:55,968 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 22,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.6314545889786, Longitude= -71.00261295041253,  (at simulation time 23.202,800,000 s)
2023-09-25 08:45:55,969 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 23,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.6314545889786, Longitude= -71.00261295041253,  (at simulation time 23.301,800,000 s)
2023-09-25 08:45:55,969 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 24,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.6314545889786, Longitude= -71.00261295041253,  (at simulation time 23.403,800,000 s)
2023-09-25 08:45:55,970 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 25,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.6314545889786, Longitude= -71.00261295041253,  (at simulation time 23.504,300,000 s)
2023-09-25 08:45:55,970 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 26,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.6314545889786, Longitude= -71.00261295041253,  (at simulation time 23.603,800,000 s)
2023-09-25 08:45:55,971 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 27,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.6314545889786, Longitude= -71.00261295041253,  (at simulation time 23.703,300,000 s)
2023-09-25 08:45:55,971 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 28,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.6314545889786, Longitude= -71.00261295041253,  (at simulation time 23.804,300,000 s)
2023-09-25 08:45:55,971 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 29,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.6314545889786, Longitude= -71.00261295041253,  (at simulation time 23.904,300,000 s)
2023-09-25 08:45:55,973 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 30,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.631501507851596, Longitude= -71.00266137946323,  (at simulation time 24.002,800,000 s)
2023-09-25 08:45:55,973 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 31,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.631501507851596, Longitude= -71.00266137946323,  (at simulation time 24.103,800,000 s)
