2023-09-25 08:46:39,386 INFO  - Initialize application (at simulation time 0.000,000,000 s)
2023-09-25 08:46:39,387 INFO  - Activated Cellular Module (at simulation time 0.000,000,000 s)
2023-09-25 08:46:39,630 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 420,  41.632275342700076,  -71.004152853997, Road CLOSED, } (at simulation time 49.000,400,000 s)
2023-09-25 08:46:39,630 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,30, 340,  41.632382935740885,  -71.0077086334615, Road CLOSED, } (at simulation time 49.000,400,000 s)
2023-09-25 08:46:39,630 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 421,  41.632275342700076,  -71.004152853997, Road CLOSED, } (at simulation time 49.102,400,000 s)
2023-09-25 08:46:39,631 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,30, 341,  41.632382935740885,  -71.0077086334615, Road CLOSED, } (at simulation time 49.102,400,000 s)
2023-09-25 08:46:39,632 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 422,  41.632275342700076,  -71.004152853997, Road CLOSED, } (at simulation time 49.200,400,000 s)
2023-09-25 08:46:39,632 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,30, 342,  41.632382935740885,  -71.0077086334615, Road CLOSED, } (at simulation time 49.200,400,000 s)
2023-09-25 08:46:39,632 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 423,  41.632275342700076,  -71.004152853997, Road CLOSED, } (at simulation time 49.302,400,000 s)
2023-09-25 08:46:39,632 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,30, 343,  41.632382935740885,  -71.0077086334615, Road CLOSED, } (at simulation time 49.302,400,000 s)
2023-09-25 08:46:39,632 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 424,  41.632275342700076,  -71.004152853997, Road CLOSED, } (at simulation time 49.400,900,000 s)
2023-09-25 08:46:39,632 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,30, 344,  41.632382935740885,  -71.0077086334615, Road CLOSED, } (at simulation time 49.400,900,000 s)
2023-09-25 08:46:39,632 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 425,  41.632275342700076,  -71.004152853997, Road CLOSED, } (at simulation time 49.500,400,000 s)
2023-09-25 08:46:39,632 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,30, 345,  41.632382935740885,  -71.0077086334615, Road CLOSED, } (at simulation time 49.500,400,000 s)
2023-09-25 08:46:39,632 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 426,  41.632275342700076,  -71.004152853997, Road CLOSED, } (at simulation time 49.602,400,000 s)
2023-09-25 08:46:39,632 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,30, 346,  41.632382935740885,  -71.0077086334615, Road CLOSED, } (at simulation time 49.602,400,000 s)
2023-09-25 08:46:39,632 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 427,  41.632275342700076,  -71.004152853997, Road CLOSED, } (at simulation time 49.700,400,000 s)
2023-09-25 08:46:39,632 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,30, 347,  41.632382935740885,  -71.0077086334615, Road CLOSED, } (at simulation time 49.700,400,000 s)
2023-09-25 08:46:39,632 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 428,  41.632275342700076,  -71.004152853997, Road CLOSED, } (at simulation time 49.801,400,000 s)
2023-09-25 08:46:39,632 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,30, 348,  41.632382935740885,  -71.0077086334615, Road CLOSED, } (at simulation time 49.801,400,000 s)
2023-09-25 08:46:39,632 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 429,  41.632275342700076,  -71.004152853997, Road CLOSED, } (at simulation time 49.901,900,000 s)
2023-09-25 08:46:39,633 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,30, 349,  41.632382935740885,  -71.0077086334615, Road CLOSED, } (at simulation time 49.901,900,000 s)
2023-09-25 08:46:39,634 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 430,  41.632292938507014,  -71.00422140411567, Road CLOSED, } (at simulation time 50.001,400,000 s)
2023-09-25 08:46:39,635 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,30, 350,  41.632382935740885,  -71.0077086334615, Road CLOSED, } (at simulation time 50.001,400,000 s)
2023-09-25 08:46:39,635 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 431,  41.632292938507014,  -71.00422140411567, Road CLOSED, } (at simulation time 50.101,900,000 s)
2023-09-25 08:46:39,635 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,30, 351,  41.632382935740885,  -71.0077086334615, Road CLOSED, } (at simulation time 50.101,900,000 s)
2023-09-25 08:46:39,635 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 432,  41.632292938507014,  -71.00422140411567, Road CLOSED, } (at simulation time 50.202,400,000 s)
2023-09-25 08:46:39,635 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,30, 352,  41.632382935740885,  -71.0077086334615, Road CLOSED, } (at simulation time 50.202,400,000 s)
2023-09-25 08:46:39,635 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 433,  41.632292938507014,  -71.00422140411567, Road CLOSED, } (at simulation time 50.302,400,000 s)
2023-09-25 08:46:39,635 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,30, 353,  41.632382935740885,  -71.0077086334615, Road CLOSED, } (at simulation time 50.302,400,000 s)
2023-09-25 08:46:39,635 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 434,  41.632292938507014,  -71.00422140411567, Road CLOSED, } (at simulation time 50.402,400,000 s)
2023-09-25 08:46:39,635 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,30, 354,  41.632382935740885,  -71.0077086334615, Road CLOSED, } (at simulation time 50.402,400,000 s)
2023-09-25 08:46:39,635 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 435,  41.632292938507014,  -71.00422140411567, Road CLOSED, } (at simulation time 50.500,400,000 s)
2023-09-25 08:46:39,635 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,30, 355,  41.632382935740885,  -71.0077086334615, Road CLOSED, } (at simulation time 50.500,400,000 s)
2023-09-25 08:46:39,635 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 436,  41.632292938507014,  -71.00422140411567, Road CLOSED, } (at simulation time 50.601,900,000 s)
