Date and Time, ,V2X Message Detail,Sender,Receiver,Message Type,Msg Id,Seq Num,Latitude - Sender,Longitude - Sender,Message Content,Latitude - Receiver,Longitude - Receiver,Simulation Time - Sender, ,Simulation Time - Receiver, 
2023-11-20 21:27:51,774 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_1, InterVehicleMsg{,29, 2010,  41.625495625845225,  -71.00871956237185, Road CLOSED, Latitude= 41.62506911065886, Longitude= -71.0051731399901, }, Latitude= 41.625495625845225,  (at simulation time 276.003,300
2023-11-20 21:27:51,774 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_1, InterVehicleMsg{,29, 2011,  41.625495625845225,  -71.00871956237185, Road CLOSED, Latitude= 41.62506911065886, Longitude= -71.0051731399901, }, Latitude= 41.625495625845225,  (at simulation time 276.101,300
2023-11-20 21:27:51,774 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_1, InterVehicleMsg{,29, 2012,  41.625495625845225,  -71.00871956237185, Road CLOSED, Latitude= 41.62506911065886, Longitude= -71.0051731399901, }, Latitude= 41.625495625845225,  (at simulation time 276.203,800
2023-11-20 21:27:51,774 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_1, InterVehicleMsg{,29, 2013,  41.625495625845225,  -71.00871956237185, Road CLOSED, Latitude= 41.62506911065886, Longitude= -71.0051731399901, }, Latitude= 41.625495625845225,  (at simulation time 276.301,800
2023-11-20 21:27:51,774 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_1, InterVehicleMsg{,29, 2014,  41.625495625845225,  -71.00871956237185, Road CLOSED, Latitude= 41.62506911065886, Longitude= -71.0051731399901, }, Latitude= 41.625495625845225,  (at simulation time 276.401,300
2023-11-20 21:27:51,774 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_1, InterVehicleMsg{,29, 2015,  41.625495625845225,  -71.00871956237185, Road CLOSED, Latitude= 41.62506911065886, Longitude= -71.0051731399901, }, Latitude= 41.625495625845225,  (at simulation time 276.502,300
2023-11-20 21:27:51,774 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_1, InterVehicleMsg{,29, 2016,  41.625495625845225,  -71.00871956237185, Road CLOSED, Latitude= 41.62506911065886, Longitude= -71.0051731399901, }, Latitude= 41.625495625845225,  (at simulation time 276.601,800
2023-11-20 21:27:51,774 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_1, InterVehicleMsg{,29, 2017,  41.625495625845225,  -71.00871956237185, Road CLOSED, Latitude= 41.62506911065886, Longitude= -71.0051731399901, }, Latitude= 41.625495625845225,  (at simulation time 276.703,300
2023-11-20 21:27:51,774 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_1, InterVehicleMsg{,29, 2018,  41.625495625845225,  -71.00871956237185, Road CLOSED, Latitude= 41.62506911065886, Longitude= -71.0051731399901, }, Latitude= 41.625495625845225,  (at simulation time 276.801,800
2023-11-20 21:27:51,774 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_1, InterVehicleMsg{,29, 2019,  41.625495625845225,  -71.00871956237185, Road CLOSED, Latitude= 41.62506911065886, Longitude= -71.0051731399901, }, Latitude= 41.625495625845225,  (at simulation time 276.902,300
2023-11-20 21:27:51,774 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_1, InterVehicleMsg{,29, 2020,  41.625495625845225,  -71.00871956237185, Road CLOSED, Latitude= 41.62505428213098, Longitude= -71.00524825902961, }, Latitude= 41.625495625845225,  (at simulation time 277.002,800
2023-11-20 21:27:51,774 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_1, InterVehicleMsg{,29, 2021,  41.625495625845225,  -71.00871956237185, Road CLOSED, Latitude= 41.62505428213098, Longitude= -71.00524825902961, }, Latitude= 41.625495625845225,  (at simulation time 277.102,800
2023-11-20 21:27:51,774 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_1, InterVehicleMsg{,29, 2022,  41.625495625845225,  -71.00871956237185, Road CLOSED, Latitude= 41.62505428213098, Longitude= -71.00524825902961, }, Latitude= 41.625495625845225,  (at simulation time 277.202,300
2023-11-20 21:27:51,774 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_1, InterVehicleMsg{,29, 2023,  41.625495625845225,  -71.00871956237185, Road CLOSED, Latitude= 41.62505428213098, Longitude= -71.00524825902961, }, Latitude= 41.625495625845225,  (at simulation time 277.302,300
2023-11-20 21:27:51,774 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_1, InterVehicleMsg{,29, 2024,  41.625495625845225,  -71.00871956237185, Road CLOSED, Latitude= 41.62505428213098, Longitude= -71.00524825902961, }, Latitude= 41.625495625845225,  (at simulation time 277.403,300
2023-11-20 21:27:51,774 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_1, InterVehicleMsg{,29, 2025,  41.625495625845225,  -71.00871956237185, Road CLOSED, Latitude= 41.62505428213098, Longitude= -71.00524825902961, }, Latitude= 41.625495625845225,  (at simulation time 277.502,800
2023-11-20 21:27:51,774 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_1, InterVehicleMsg{,29, 2026,  41.625495625845225,  -71.00871956237185, Road CLOSED, Latitude= 41.62505428213098, Longitude= -71.00524825902961, }, Latitude= 41.625495625845225,  (at simulation time 277.600,800
2023-11-20 21:27:51,774 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_1, InterVehicleMsg{,29, 2027,  41.625495625845225,  -71.00871956237185, Road CLOSED, Latitude= 41.62505428213098, Longitude= -71.00524825902961, }, Latitude= 41.625495625845225,  (at simulation time 277.702,800
