Date and Time, ,V2X Message Detail,Sender,Receiver,Message Type,Msg Id,Seq Num,Latitude - Sender,Longitude - Sender,Message Content,Latitude - Receiver,Longitude - Receiver,Simulation Time - Sender, ,Simulation Time - Receiver, 
2023-09-25 08:46:39,413 INFO  - ,Broadcasting V2X Message ,rsu_0,veh_0, InterVehicleMsg{,28, 0,  41.62984225180874,  -71.00160289947058, Road CLOSED, Latitude= 41.6306823703414, Longitude= -71.00206803949392, } (at simulation time 8.001,900,  (at simulation time 8.003,300
2023-09-25 08:46:39,414 INFO  - ,Broadcasting V2X Message ,rsu_0,veh_0, InterVehicleMsg{,28, 1,  41.62984225180874,  -71.00160289947058, Road CLOSED, Latitude= 41.6306823703414, Longitude= -71.00206803949392, } (at simulation time 8.102,400,  (at simulation time 8.103,800
2023-09-25 08:46:39,415 INFO  - ,Broadcasting V2X Message ,rsu_0,veh_0, InterVehicleMsg{,28, 2,  41.62984225180874,  -71.00160289947058, Road CLOSED, Latitude= 41.6306823703414, Longitude= -71.00206803949392, } (at simulation time 8.201,900,  (at simulation time 8.204,300
2023-09-25 08:46:39,415 INFO  - ,Broadcasting V2X Message ,rsu_0,veh_0, InterVehicleMsg{,28, 3,  41.62984225180874,  -71.00160289947058, Road CLOSED, Latitude= 41.6306823703414, Longitude= -71.00206803949392, } (at simulation time 8.300,400,  (at simulation time 8.302,300
2023-09-25 08:46:39,416 INFO  - ,Broadcasting V2X Message ,rsu_0,veh_0, InterVehicleMsg{,28, 4,  41.62984225180874,  -71.00160289947058, Road CLOSED, Latitude= 41.6306823703414, Longitude= -71.00206803949392, } (at simulation time 8.401,400,  (at simulation time 8.403,300
2023-09-25 08:46:39,416 INFO  - ,Broadcasting V2X Message ,rsu_0,veh_0, InterVehicleMsg{,28, 5,  41.62984225180874,  -71.00160289947058, Road CLOSED, Latitude= 41.6306823703414, Longitude= -71.00206803949392, } (at simulation time 8.502,400,  (at simulation time 8.504,300
2023-09-25 08:46:39,417 INFO  - ,Broadcasting V2X Message ,rsu_0,veh_0, InterVehicleMsg{,28, 6,  41.62984225180874,  -71.00160289947058, Road CLOSED, Latitude= 41.6306823703414, Longitude= -71.00206803949392, } (at simulation time 8.600,400,  (at simulation time 8.601,300
2023-09-25 08:46:39,418 INFO  - ,Broadcasting V2X Message ,rsu_0,veh_0, InterVehicleMsg{,28, 7,  41.62984225180874,  -71.00160289947058, Road CLOSED, Latitude= 41.6306823703414, Longitude= -71.00206803949392, } (at simulation time 8.701,400,  (at simulation time 8.701,800
2023-09-25 08:46:39,418 INFO  - ,Broadcasting V2X Message ,rsu_0,veh_0, InterVehicleMsg{,28, 8,  41.62984225180874,  -71.00160289947058, Road CLOSED, Latitude= 41.6306823703414, Longitude= -71.00206803949392, } (at simulation time 8.800,900,  (at simulation time 8.802,300
2023-09-25 08:46:39,419 INFO  - ,Broadcasting V2X Message ,rsu_0,veh_0, InterVehicleMsg{,28, 9,  41.62984225180874,  -71.00160289947058, Road CLOSED, Latitude= 41.6306823703414, Longitude= -71.00206803949392, } (at simulation time 8.900,400,  (at simulation time 8.900,800
2023-09-25 08:46:39,424 INFO  - ,Broadcasting V2X Message ,rsu_0,veh_0, InterVehicleMsg{,28, 10,  41.62984225180874,  -71.00160289947058, Road CLOSED, Latitude= 41.630739136989654, Longitude= -71.002096078277, } (at simulation time 9.001,900,  (at simulation time 9.002,300
