2023-09-25 08:46:46,845 INFO  - Initialize application VehicleCommunicationApp1 (at simulation time 9.000,000,000 s)
2023-09-25 08:46:46,846 INFO  - Activated Cellular Module (at simulation time 9.000,000,000 s)
2023-09-25 08:46:46,900 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 20,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.631233709392184, Longitude= -71.00240793293442,  (at simulation time 23.002,300,000 s)
2023-09-25 08:46:46,901 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 21,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.631233709392184, Longitude= -71.00240793293442,  (at simulation time 23.101,300,000 s)
2023-09-25 08:46:46,902 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 22,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.631233709392184, Longitude= -71.00240793293442,  (at simulation time 23.201,300,000 s)
2023-09-25 08:46:46,902 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 23,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.631233709392184, Longitude= -71.00240793293442,  (at simulation time 23.302,300,000 s)
2023-09-25 08:46:46,903 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 24,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.631233709392184, Longitude= -71.00240793293442,  (at simulation time 23.402,300,000 s)
2023-09-25 08:46:46,903 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 25,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.631233709392184, Longitude= -71.00240793293442,  (at simulation time 23.501,300,000 s)
2023-09-25 08:46:46,904 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 26,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.631233709392184, Longitude= -71.00240793293442,  (at simulation time 23.601,800,000 s)
2023-09-25 08:46:46,904 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 27,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.631233709392184, Longitude= -71.00240793293442,  (at simulation time 23.703,300,000 s)
2023-09-25 08:46:46,904 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 28,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.631233709392184, Longitude= -71.00240793293442,  (at simulation time 23.801,800,000 s)
2023-09-25 08:46:46,905 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 29,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.631233709392184, Longitude= -71.00240793293442,  (at simulation time 23.902,300,000 s)
2023-09-25 08:46:46,906 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 30,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63128830441435, Longitude= -71.00245436250054,  (at simulation time 24.002,300,000 s)
2023-09-25 08:46:46,906 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 31,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63128830441435, Longitude= -71.00245436250054,  (at simulation time 24.103,800,000 s)
2023-09-25 08:46:46,907 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 32,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63128830441435, Longitude= -71.00245436250054,  (at simulation time 24.201,800,000 s)
2023-09-25 08:46:46,907 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 33,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63128830441435, Longitude= -71.00245436250054,  (at simulation time 24.300,800,000 s)
2023-09-25 08:46:46,907 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 34,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63128830441435, Longitude= -71.00245436250054,  (at simulation time 24.402,800,000 s)
2023-09-25 08:46:46,908 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 35,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63128830441435, Longitude= -71.00245436250054,  (at simulation time 24.502,800,000 s)
2023-09-25 08:46:46,908 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 36,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63128830441435, Longitude= -71.00245436250054,  (at simulation time 24.601,800,000 s)
2023-09-25 08:46:46,908 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 37,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63128830441435, Longitude= -71.00245436250054,  (at simulation time 24.703,300,000 s)
2023-09-25 08:46:46,909 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 38,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63128830441435, Longitude= -71.00245436250054,  (at simulation time 24.801,300,000 s)
2023-09-25 08:46:46,909 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 39,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63128830441435, Longitude= -71.00245436250054,  (at simulation time 24.903,800,000 s)
2023-09-25 08:46:46,911 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 40,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63133685989287, Longitude= -71.00249804647818,  (at simulation time 25.002,800,000 s)
2023-09-25 08:46:46,911 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 41,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63133685989287, Longitude= -71.00249804647818,  (at simulation time 25.103,800,000 s)
2023-09-25 08:46:46,912 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 42,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63133685989287, Longitude= -71.00249804647818,  (at simulation time 25.202,800,000 s)
2023-09-25 08:46:46,912 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 43,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63133685989287, Longitude= -71.00249804647818,  (at simulation time 25.301,300,000 s)
2023-09-25 08:46:46,912 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 44,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63133685989287, Longitude= -71.00249804647818,  (at simulation time 25.401,300,000 s)
2023-09-25 08:46:46,913 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 45,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63133685989287, Longitude= -71.00249804647818,  (at simulation time 25.501,300,000 s)
2023-09-25 08:46:46,913 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 46,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63133685989287, Longitude= -71.00249804647818,  (at simulation time 25.601,800,000 s)
2023-09-25 08:46:46,914 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 47,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63133685989287, Longitude= -71.00249804647818,  (at simulation time 25.703,800,000 s)
2023-09-25 08:46:46,914 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 48,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63133685989287, Longitude= -71.00249804647818,  (at simulation time 25.803,300,000 s)
2023-09-25 08:46:46,914 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 49,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63133685989287, Longitude= -71.00249804647818,  (at simulation time 25.902,300,000 s)
2023-09-25 08:46:46,915 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 50,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.631389144613046, Longitude= -71.00254539974598,  (at simulation time 26.003,300,000 s)
2023-09-25 08:46:46,916 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 51,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.631389144613046, Longitude= -71.00254539974598,  (at simulation time 26.103,800,000 s)
2023-09-25 08:46:46,916 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 52,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.631389144613046, Longitude= -71.00254539974598,  (at simulation time 26.203,300,000 s)
2023-09-25 08:46:46,916 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 53,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.631389144613046, Longitude= -71.00254539974598,  (at simulation time 26.303,300,000 s)
2023-09-25 08:46:46,917 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 54,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.631389144613046, Longitude= -71.00254539974598,  (at simulation time 26.401,800,000 s)
2023-09-25 08:46:46,917 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 55,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.631389144613046, Longitude= -71.00254539974598,  (at simulation time 26.503,800,000 s)
2023-09-25 08:46:46,917 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 56,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.631389144613046, Longitude= -71.00254539974598,  (at simulation time 26.603,300,000 s)
2023-09-25 08:46:46,918 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 57,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.631389144613046, Longitude= -71.00254539974598,  (at simulation time 26.702,300,000 s)
2023-09-25 08:46:46,918 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 58,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.631389144613046, Longitude= -71.00254539974598,  (at simulation time 26.800,800,000 s)
2023-09-25 08:46:46,919 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 59,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.631389144613046, Longitude= -71.00254539974598,  (at simulation time 26.903,300,000 s)
2023-09-25 08:46:46,920 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 60,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63143916096176, Longitude= -71.00259702583462,  (at simulation time 27.002,800,000 s)
2023-09-25 08:46:46,921 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 61,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63143916096176, Longitude= -71.00259702583462,  (at simulation time 27.101,800,000 s)
2023-09-25 08:46:46,921 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 62,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63143916096176, Longitude= -71.00259702583462,  (at simulation time 27.202,800,000 s)
2023-09-25 08:46:46,921 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 63,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63143916096176, Longitude= -71.00259702583462,  (at simulation time 27.303,800,000 s)
2023-09-25 08:46:46,922 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 64,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63143916096176, Longitude= -71.00259702583462,  (at simulation time 27.401,800,000 s)
2023-09-25 08:46:46,922 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 65,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63143916096176, Longitude= -71.00259702583462,  (at simulation time 27.500,800,000 s)
2023-09-25 08:46:46,922 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 66,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63143916096176, Longitude= -71.00259702583462,  (at simulation time 27.604,300,000 s)
2023-09-25 08:46:46,922 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 67,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63143916096176, Longitude= -71.00259702583462,  (at simulation time 27.701,800,000 s)
2023-09-25 08:46:46,923 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 68,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63143916096176, Longitude= -71.00259702583462,  (at simulation time 27.803,800,000 s)
2023-09-25 08:46:46,923 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 69,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63143916096176, Longitude= -71.00259702583462,  (at simulation time 27.903,300,000 s)
2023-09-25 08:46:46,924 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 70,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.631480855488256, Longitude= -71.00264006235072,  (at simulation time 28.002,300,000 s)
2023-09-25 08:46:46,924 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 71,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.631480855488256, Longitude= -71.00264006235072,  (at simulation time 28.103,800,000 s)
2023-09-25 08:46:46,924 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 72,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.631480855488256, Longitude= -71.00264006235072,  (at simulation time 28.202,800,000 s)
2023-09-25 08:46:46,925 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 73,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.631480855488256, Longitude= -71.00264006235072,  (at simulation time 28.302,800,000 s)
2023-09-25 08:46:46,925 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 74,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.631480855488256, Longitude= -71.00264006235072,  (at simulation time 28.403,300,000 s)
