2023-09-25 08:47:06,753 INFO  SnsAmbassador - Init simulation with startTime=0, endTime=600000000000
2023-09-25 08:47:06,778 INFO  SnsAmbassador - Initialized SNS
2023-09-25 08:47:07,974 INFO  SnsAmbassador - Added RSU id=rsu_0 position=GeoPoint{lat=41.629842,lon=-71.001603,alt=0.00} @time=0.000,000,000 s
2023-09-25 08:47:07,974 INFO  SnsAmbassador - Added RSU id=rsu_1 position=GeoPoint{lat=41.625496,lon=-71.008720,alt=0.00} @time=0.000,000,000 s
2023-09-25 08:47:07,974 INFO  SnsAmbassador - Added RSU id=rsu_2 position=GeoPoint{lat=41.632383,lon=-71.007709,alt=0.00} @time=0.000,000,000 s
2023-09-25 08:47:07,986 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 300.0 for node id=rsu_0 @time=0.000,000,000 s
2023-09-25 08:47:07,986 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 300.0 for node id=rsu_1 @time=0.000,000,000 s
2023-09-25 08:47:07,986 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 300.0 for node id=rsu_2 @time=0.000,000,000 s
2023-09-25 08:47:07,998 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 300.0 for node id=veh_0 @time=6.000,000,000 s
2023-09-25 08:47:07,999 INFO  SnsAmbassador - Added Vehicle id=veh_0 position=GeoPoint{lat=41.630620,lon=-71.002039,alt=0.00} @time=7.000,000,000 s
2023-09-25 08:47:08,006 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 300.0 for node id=veh_1 @time=7.000,000,000 s
2023-09-25 08:47:08,007 WARN  SnsAmbassador - Unit veh_1 is not known, skipping
2023-09-25 08:47:08,007 WARN  SnsAmbassador - Unit veh_1 is not known, skipping
2023-09-25 08:47:08,007 WARN  SnsAmbassador - Unit veh_1 is not known, skipping
2023-09-25 08:47:08,008 WARN  SnsAmbassador - Unit veh_1 is not known, skipping
2023-09-25 08:47:08,008 WARN  SnsAmbassador - Unit veh_1 is not known, skipping
2023-09-25 08:47:08,008 WARN  SnsAmbassador - Unit veh_1 is not known, skipping
2023-09-25 08:47:08,008 WARN  SnsAmbassador - Unit veh_1 is not known, skipping
2023-09-25 08:47:08,008 WARN  SnsAmbassador - Unit veh_1 is not known, skipping
2023-09-25 08:47:08,009 WARN  SnsAmbassador - Unit veh_1 is not known, skipping
2023-09-25 08:47:08,009 WARN  SnsAmbassador - Unit veh_1 is not known, skipping
2023-09-25 08:47:08,011 INFO  SnsAmbassador - Added Vehicle id=veh_1 position=GeoPoint{lat=41.630583,lon=-71.002023,alt=0.00} @time=8.000,000,000 s
2023-09-25 08:47:08,022 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 300.0 for node id=veh_2 @time=9.000,000,000 s
2023-09-25 08:47:08,030 INFO  SnsAmbassador - Added Vehicle id=veh_2 position=GeoPoint{lat=41.630564,lon=-71.002014,alt=0.00} @time=10.000,000,000 s
2023-09-25 08:47:08,054 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 300.0 for node id=veh_3 @time=13.000,000,000 s
2023-09-25 08:47:08,062 INFO  SnsAmbassador - Added Vehicle id=veh_3 position=GeoPoint{lat=41.630603,lon=-71.002032,alt=0.00} @time=14.000,000,000 s
2023-09-25 08:47:08,073 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 300.0 for node id=veh_4 @time=15.000,000,000 s
2023-09-25 08:47:08,079 INFO  SnsAmbassador - Added Vehicle id=veh_4 position=GeoPoint{lat=41.630604,lon=-71.002032,alt=0.00} @time=16.000,000,000 s
2023-09-25 08:47:08,086 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 300.0 for node id=veh_5 @time=17.000,000,000 s
