2023-09-25 08:46:39,400 INFO  - Initialize application VehicleCommunicationApp1 (at simulation time 6.000,000,000 s)
2023-09-25 08:46:39,401 INFO  - Activated Cellular Module (at simulation time 6.000,000,000 s)
2023-09-25 08:46:39,413 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 0,  41.62984225180874,  -71.00160289947058, Road CLOSED, }, Latitude= 41.6306823703414, Longitude= -71.00206803949392,  (at simulation time 8.003,300,000 s)
2023-09-25 08:46:39,414 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1,  41.62984225180874,  -71.00160289947058, Road CLOSED, }, Latitude= 41.6306823703414, Longitude= -71.00206803949392,  (at simulation time 8.103,800,000 s)
2023-09-25 08:46:39,415 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 2,  41.62984225180874,  -71.00160289947058, Road CLOSED, }, Latitude= 41.6306823703414, Longitude= -71.00206803949392,  (at simulation time 8.204,300,000 s)
2023-09-25 08:46:39,415 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 3,  41.62984225180874,  -71.00160289947058, Road CLOSED, }, Latitude= 41.6306823703414, Longitude= -71.00206803949392,  (at simulation time 8.302,300,000 s)
2023-09-25 08:46:39,416 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 4,  41.62984225180874,  -71.00160289947058, Road CLOSED, }, Latitude= 41.6306823703414, Longitude= -71.00206803949392,  (at simulation time 8.403,300,000 s)
2023-09-25 08:46:39,417 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 5,  41.62984225180874,  -71.00160289947058, Road CLOSED, }, Latitude= 41.6306823703414, Longitude= -71.00206803949392,  (at simulation time 8.504,300,000 s)
2023-09-25 08:46:39,417 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 6,  41.62984225180874,  -71.00160289947058, Road CLOSED, }, Latitude= 41.6306823703414, Longitude= -71.00206803949392,  (at simulation time 8.601,300,000 s)
2023-09-25 08:46:39,418 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 7,  41.62984225180874,  -71.00160289947058, Road CLOSED, }, Latitude= 41.6306823703414, Longitude= -71.00206803949392,  (at simulation time 8.701,800,000 s)
2023-09-25 08:46:39,418 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 8,  41.62984225180874,  -71.00160289947058, Road CLOSED, }, Latitude= 41.6306823703414, Longitude= -71.00206803949392,  (at simulation time 8.802,300,000 s)
2023-09-25 08:46:39,419 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 9,  41.62984225180874,  -71.00160289947058, Road CLOSED, }, Latitude= 41.6306823703414, Longitude= -71.00206803949392,  (at simulation time 8.900,800,000 s)
2023-09-25 08:46:39,424 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 10,  41.62984225180874,  -71.00160289947058, Road CLOSED, }, Latitude= 41.630739136989654, Longitude= -71.002096078277,  (at simulation time 9.002,300,000 s)
