Date and Time, ,V2X Message Detail,Sender,Receiver,Message Type,Msg Id,Seq Num,Latitude - Sender,Longitude - Sender,Message Content,Latitude - Receiver,Longitude - Receiver,Simulation Time - Sender, ,Simulation Time - Receiver, 
2023-11-20 21:28:11,168 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_2, InterVehicleMsg{,29, 2040,  41.625495625845225,  -71.00871956237185, Road CLOSED, Latitude= 41.62506018138887, Longitude= -71.00521837433101, }, Latitude= 41.625495625845225,  (at simulation time 279.004,300
2023-11-20 21:28:11,168 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_2, InterVehicleMsg{,29, 2041,  41.625495625845225,  -71.00871956237185, Road CLOSED, Latitude= 41.62506018138887, Longitude= -71.00521837433101, }, Latitude= 41.625495625845225,  (at simulation time 279.102,800
2023-11-20 21:28:11,168 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_2, InterVehicleMsg{,29, 2042,  41.625495625845225,  -71.00871956237185, Road CLOSED, Latitude= 41.62506018138887, Longitude= -71.00521837433101, }, Latitude= 41.625495625845225,  (at simulation time 279.203,300
2023-11-20 21:28:11,168 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_2, InterVehicleMsg{,29, 2043,  41.625495625845225,  -71.00871956237185, Road CLOSED, Latitude= 41.62506018138887, Longitude= -71.00521837433101, }, Latitude= 41.625495625845225,  (at simulation time 279.304,800
2023-11-20 21:28:11,168 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_2, InterVehicleMsg{,29, 2044,  41.625495625845225,  -71.00871956237185, Road CLOSED, Latitude= 41.62506018138887, Longitude= -71.00521837433101, }, Latitude= 41.625495625845225,  (at simulation time 279.402,800
2023-11-20 21:28:11,168 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_2, InterVehicleMsg{,29, 2045,  41.625495625845225,  -71.00871956237185, Road CLOSED, Latitude= 41.62506018138887, Longitude= -71.00521837433101, }, Latitude= 41.625495625845225,  (at simulation time 279.504,300
2023-11-20 21:28:11,168 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_2, InterVehicleMsg{,29, 2046,  41.625495625845225,  -71.00871956237185, Road CLOSED, Latitude= 41.62506018138887, Longitude= -71.00521837433101, }, Latitude= 41.625495625845225,  (at simulation time 279.602,300
2023-11-20 21:28:11,168 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_2, InterVehicleMsg{,29, 2047,  41.625495625845225,  -71.00871956237185, Road CLOSED, Latitude= 41.62506018138887, Longitude= -71.00521837433101, }, Latitude= 41.625495625845225,  (at simulation time 279.702,800
2023-11-20 21:28:11,168 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_2, InterVehicleMsg{,29, 2048,  41.625495625845225,  -71.00871956237185, Road CLOSED, Latitude= 41.62506018138887, Longitude= -71.00521837433101, }, Latitude= 41.625495625845225,  (at simulation time 279.802,300
2023-11-20 21:28:11,168 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_2, InterVehicleMsg{,29, 2049,  41.625495625845225,  -71.00871956237185, Road CLOSED, Latitude= 41.62506018138887, Longitude= -71.00521837433101, }, Latitude= 41.625495625845225,  (at simulation time 279.902,300
