2023-09-25 08:46:03,713 INFO  - Initialize application VehicleCommunicationApp1 (at simulation time 15.000,000,000 s)
2023-09-25 08:46:03,715 INFO  - Activated Cellular Module (at simulation time 15.000,000,000 s)
2023-09-25 08:46:03,722 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 80,  41.62984225180874,  -71.00160289947058, Road CLOSED, }, Latitude= 41.630604008016405, Longitude= -71.00203214192489,  (at simulation time 16.003,300,000 s)
2023-09-25 08:46:03,722 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 81,  41.62984225180874,  -71.00160289947058, Road CLOSED, }, Latitude= 41.630604008016405, Longitude= -71.00203214192489,  (at simulation time 16.104,800,000 s)
2023-09-25 08:46:03,723 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 82,  41.62984225180874,  -71.00160289947058, Road CLOSED, }, Latitude= 41.630604008016405, Longitude= -71.00203214192489,  (at simulation time 16.202,300,000 s)
2023-09-25 08:46:03,724 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 83,  41.62984225180874,  -71.00160289947058, Road CLOSED, }, Latitude= 41.630604008016405, Longitude= -71.00203214192489,  (at simulation time 16.303,300,000 s)
2023-09-25 08:46:03,724 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 84,  41.62984225180874,  -71.00160289947058, Road CLOSED, }, Latitude= 41.630604008016405, Longitude= -71.00203214192489,  (at simulation time 16.402,800,000 s)
2023-09-25 08:46:03,725 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 85,  41.62984225180874,  -71.00160289947058, Road CLOSED, }, Latitude= 41.630604008016405, Longitude= -71.00203214192489,  (at simulation time 16.502,800,000 s)
2023-09-25 08:46:03,726 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 86,  41.62984225180874,  -71.00160289947058, Road CLOSED, }, Latitude= 41.630604008016405, Longitude= -71.00203214192489,  (at simulation time 16.601,300,000 s)
2023-09-25 08:46:03,726 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 87,  41.62984225180874,  -71.00160289947058, Road CLOSED, }, Latitude= 41.630604008016405, Longitude= -71.00203214192489,  (at simulation time 16.702,800,000 s)
2023-09-25 08:46:03,726 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 88,  41.62984225180874,  -71.00160289947058, Road CLOSED, }, Latitude= 41.630604008016405, Longitude= -71.00203214192489,  (at simulation time 16.803,800,000 s)
2023-09-25 08:46:03,727 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 89,  41.62984225180874,  -71.00160289947058, Road CLOSED, }, Latitude= 41.630604008016405, Longitude= -71.00203214192489,  (at simulation time 16.904,300,000 s)
2023-09-25 08:46:03,728 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 90,  41.62984225180874,  -71.00160289947058, Road CLOSED, }, Latitude= 41.630658015636385, Longitude= -71.0020561906777,  (at simulation time 17.002,300,000 s)
2023-09-25 08:46:03,729 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 91,  41.62984225180874,  -71.00160289947058, Road CLOSED, }, Latitude= 41.630658015636385, Longitude= -71.0020561906777,  (at simulation time 17.102,800,000 s)
2023-09-25 08:46:03,729 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 92,  41.62984225180874,  -71.00160289947058, Road CLOSED, }, Latitude= 41.630658015636385, Longitude= -71.0020561906777,  (at simulation time 17.201,800,000 s)
2023-09-25 08:46:03,730 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 93,  41.62984225180874,  -71.00160289947058, Road CLOSED, }, Latitude= 41.630658015636385, Longitude= -71.0020561906777,  (at simulation time 17.302,300,000 s)
2023-09-25 08:46:03,730 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 94,  41.62984225180874,  -71.00160289947058, Road CLOSED, }, Latitude= 41.630658015636385, Longitude= -71.0020561906777,  (at simulation time 17.402,800,000 s)
2023-09-25 08:46:03,730 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 95,  41.62984225180874,  -71.00160289947058, Road CLOSED, }, Latitude= 41.630658015636385, Longitude= -71.0020561906777,  (at simulation time 17.501,300,000 s)
2023-09-25 08:46:03,731 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 96,  41.62984225180874,  -71.00160289947058, Road CLOSED, }, Latitude= 41.630658015636385, Longitude= -71.0020561906777,  (at simulation time 17.602,300,000 s)
2023-09-25 08:46:03,731 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 97,  41.62984225180874,  -71.00160289947058, Road CLOSED, }, Latitude= 41.630658015636385, Longitude= -71.0020561906777,  (at simulation time 17.704,300,000 s)
2023-09-25 08:46:03,732 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 98,  41.62984225180874,  -71.00160289947058, Road CLOSED, }, Latitude= 41.630658015636385, Longitude= -71.0020561906777,  (at simulation time 17.802,800,000 s)
2023-09-25 08:46:03,732 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 99,  41.62984225180874,  -71.00160289947058, Road CLOSED, }, Latitude= 41.630658015636385, Longitude= -71.0020561906777,  (at simulation time 17.902,800,000 s)
2023-09-25 08:46:03,734 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 100,  41.62984225180874,  -71.00160289947058, Road CLOSED, }, Latitude= 41.630711219732994, Longitude= -71.00208228908356,  (at simulation time 18.002,800,000 s)
2023-09-25 08:46:03,734 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 101,  41.62984225180874,  -71.00160289947058, Road CLOSED, }, Latitude= 41.630711219732994, Longitude= -71.00208228908356,  (at simulation time 18.104,300,000 s)
2023-09-25 08:46:03,734 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 102,  41.62984225180874,  -71.00160289947058, Road CLOSED, }, Latitude= 41.630711219732994, Longitude= -71.00208228908356,  (at simulation time 18.202,300,000 s)
2023-09-25 08:46:03,735 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 103,  41.62984225180874,  -71.00160289947058, Road CLOSED, }, Latitude= 41.630711219732994, Longitude= -71.00208228908356,  (at simulation time 18.302,300,000 s)
2023-09-25 08:46:03,735 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 104,  41.62984225180874,  -71.00160289947058, Road CLOSED, }, Latitude= 41.630711219732994, Longitude= -71.00208228908356,  (at simulation time 18.403,800,000 s)
2023-09-25 08:46:03,735 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 105,  41.62984225180874,  -71.00160289947058, Road CLOSED, }, Latitude= 41.630711219732994, Longitude= -71.00208228908356,  (at simulation time 18.503,800,000 s)
2023-09-25 08:46:03,735 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 106,  41.62984225180874,  -71.00160289947058, Road CLOSED, }, Latitude= 41.630711219732994, Longitude= -71.00208228908356,  (at simulation time 18.602,800,000 s)
2023-09-25 08:46:03,736 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 107,  41.62984225180874,  -71.00160289947058, Road CLOSED, }, Latitude= 41.630711219732994, Longitude= -71.00208228908356,  (at simulation time 18.703,300,000 s)
2023-09-25 08:46:03,736 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 108,  41.62984225180874,  -71.00160289947058, Road CLOSED, }, Latitude= 41.630711219732994, Longitude= -71.00208228908356,  (at simulation time 18.802,800,000 s)
2023-09-25 08:46:03,736 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 109,  41.62984225180874,  -71.00160289947058, Road CLOSED, }, Latitude= 41.630711219732994, Longitude= -71.00208228908356,  (at simulation time 18.902,800,000 s)
2023-09-25 08:46:03,737 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 110,  41.62984225180874,  -71.00160289947058, Road CLOSED, }, Latitude= 41.63076947120433, Longitude= -71.00211106129562,  (at simulation time 19.003,300,000 s)
2023-09-25 08:46:03,738 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 111,  41.62984225180874,  -71.00160289947058, Road CLOSED, }, Latitude= 41.63076947120433, Longitude= -71.00211106129562,  (at simulation time 19.104,300,000 s)
2023-09-25 08:46:03,738 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 112,  41.62984225180874,  -71.00160289947058, Road CLOSED, }, Latitude= 41.63076947120433, Longitude= -71.00211106129562,  (at simulation time 19.202,800,000 s)
2023-09-25 08:46:03,738 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 113,  41.62984225180874,  -71.00160289947058, Road CLOSED, }, Latitude= 41.63076947120433, Longitude= -71.00211106129562,  (at simulation time 19.302,300,000 s)
2023-09-25 08:46:03,739 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 114,  41.62984225180874,  -71.00160289947058, Road CLOSED, }, Latitude= 41.63076947120433, Longitude= -71.00211106129562,  (at simulation time 19.402,800,000 s)
2023-09-25 08:46:03,739 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 115,  41.62984225180874,  -71.00160289947058, Road CLOSED, }, Latitude= 41.63076947120433, Longitude= -71.00211106129562,  (at simulation time 19.504,800,000 s)
2023-09-25 08:46:03,739 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 116,  41.62984225180874,  -71.00160289947058, Road CLOSED, }, Latitude= 41.63076947120433, Longitude= -71.00211106129562,  (at simulation time 19.603,300,000 s)
