Date and Time, ,V2X Message Detail,Sender,Receiver,Message Type,Msg Id,Seq Num,Latitude - Sender,Longitude - Sender,Message Content,Latitude - Receiver,Longitude - Receiver,Simulation Time - Sender, ,Simulation Time - Receiver, 
2023-09-25 08:46:54,450 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_4, InterVehicleMsg{,29, 1390,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62663199646011, Longitude= -71.00231413611844, }, Latitude= 41.624904823523146,  (at simulation time 238.003,300
2023-09-25 08:46:54,450 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_4, InterVehicleMsg{,29, 1391,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62663199646011, Longitude= -71.00231413611844, }, Latitude= 41.624904823523146,  (at simulation time 238.102,800
2023-09-25 08:46:54,450 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_4, InterVehicleMsg{,29, 1392,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62663199646011, Longitude= -71.00231413611844, }, Latitude= 41.624904823523146,  (at simulation time 238.201,800
2023-09-25 08:46:54,450 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_4, InterVehicleMsg{,29, 1393,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62663199646011, Longitude= -71.00231413611844, }, Latitude= 41.624904823523146,  (at simulation time 238.302,800
2023-09-25 08:46:54,450 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_4, InterVehicleMsg{,29, 1394,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62663199646011, Longitude= -71.00231413611844, }, Latitude= 41.624904823523146,  (at simulation time 238.403,800
2023-09-25 08:46:54,450 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_4, InterVehicleMsg{,29, 1395,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62663199646011, Longitude= -71.00231413611844, }, Latitude= 41.624904823523146,  (at simulation time 238.503,300
2023-09-25 08:46:54,451 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_4, InterVehicleMsg{,29, 1396,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62663199646011, Longitude= -71.00231413611844, }, Latitude= 41.624904823523146,  (at simulation time 238.603,800
2023-09-25 08:46:54,451 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_4, InterVehicleMsg{,29, 1397,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62663199646011, Longitude= -71.00231413611844, }, Latitude= 41.624904823523146,  (at simulation time 238.703,300
2023-09-25 08:46:54,451 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_4, InterVehicleMsg{,29, 1398,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62663199646011, Longitude= -71.00231413611844, }, Latitude= 41.624904823523146,  (at simulation time 238.804,300
2023-09-25 08:46:54,451 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_4, InterVehicleMsg{,29, 1399,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62663199646011, Longitude= -71.00231413611844, }, Latitude= 41.624904823523146,  (at simulation time 238.902,300
2023-09-25 08:46:54,452 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_4, InterVehicleMsg{,29, 1400,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62658236637324, Longitude= -71.00235352734576, }, Latitude= 41.624904823523146,  (at simulation time 239.003,800
2023-09-25 08:46:54,452 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_4, InterVehicleMsg{,29, 1401,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62658236637324, Longitude= -71.00235352734576, }, Latitude= 41.624904823523146,  (at simulation time 239.101,800
2023-09-25 08:46:54,452 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_4, InterVehicleMsg{,29, 1402,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62658236637324, Longitude= -71.00235352734576, }, Latitude= 41.624904823523146,  (at simulation time 239.203,300
2023-09-25 08:46:54,452 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_4, InterVehicleMsg{,29, 1403,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62658236637324, Longitude= -71.00235352734576, }, Latitude= 41.624904823523146,  (at simulation time 239.303,800
2023-09-25 08:46:54,452 INFO  - ,Broadcast V2X Message from ,rsu_1,veh_4, InterVehicleMsg{,29, 1404,  41.624904823523146,  -71.00503028495768, Road CLOSED, Latitude= 41.62658236637324, Longitude= -71.00235352734576, }, Latitude= 41.624904823523146,  (at simulation time 239.404,800
