2023-09-25 08:46:39,382 INFO  - Initialize application (at simulation time 0.000,000,000 s)
2023-09-25 08:46:39,385 INFO  - Activated Cellular Module (at simulation time 0.000,000,000 s)
2023-09-25 08:46:39,413 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 10,  41.630583032577256,  -71.00202280190022, Road CLOSED, } (at simulation time 8.001,900,000 s)
2023-09-25 08:46:39,413 INFO  - ,Broadcasting V2X Message ,rsu_0, InterVehicleMsg{,28, 0,  41.62984225180874,  -71.00160289947058, Road CLOSED, } (at simulation time 8.001,900,000 s)
2023-09-25 08:46:39,414 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 11,  41.630583032577256,  -71.00202280190022, Road CLOSED, } (at simulation time 8.102,400,000 s)
2023-09-25 08:46:39,414 INFO  - ,Broadcasting V2X Message ,rsu_0, InterVehicleMsg{,28, 1,  41.62984225180874,  -71.00160289947058, Road CLOSED, } (at simulation time 8.102,400,000 s)
2023-09-25 08:46:39,415 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 12,  41.630583032577256,  -71.00202280190022, Road CLOSED, } (at simulation time 8.201,900,000 s)
2023-09-25 08:46:39,415 INFO  - ,Broadcasting V2X Message ,rsu_0, InterVehicleMsg{,28, 2,  41.62984225180874,  -71.00160289947058, Road CLOSED, } (at simulation time 8.201,900,000 s)
2023-09-25 08:46:39,415 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 13,  41.630583032577256,  -71.00202280190022, Road CLOSED, } (at simulation time 8.300,400,000 s)
2023-09-25 08:46:39,415 INFO  - ,Broadcasting V2X Message ,rsu_0, InterVehicleMsg{,28, 3,  41.62984225180874,  -71.00160289947058, Road CLOSED, } (at simulation time 8.300,400,000 s)
2023-09-25 08:46:39,416 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 14,  41.630583032577256,  -71.00202280190022, Road CLOSED, } (at simulation time 8.401,400,000 s)
2023-09-25 08:46:39,416 INFO  - ,Broadcasting V2X Message ,rsu_0, InterVehicleMsg{,28, 4,  41.62984225180874,  -71.00160289947058, Road CLOSED, } (at simulation time 8.401,400,000 s)
2023-09-25 08:46:39,416 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 15,  41.630583032577256,  -71.00202280190022, Road CLOSED, } (at simulation time 8.502,400,000 s)
