2023-09-25 08:46:53,852 INFO  - Initialize application VehicleCommunicationApp1 (at simulation time 23.000,000,000 s)
2023-09-25 08:46:53,853 INFO  - Activated Cellular Module (at simulation time 23.000,000,000 s)
2023-09-25 08:46:53,916 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 150,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63122912614657, Longitude= -71.00240434775614,  (at simulation time 36.002,300,000 s)
2023-09-25 08:46:53,916 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 151,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63122912614657, Longitude= -71.00240434775614,  (at simulation time 36.103,300,000 s)
2023-09-25 08:46:53,916 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 152,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63122912614657, Longitude= -71.00240434775614,  (at simulation time 36.204,300,000 s)
2023-09-25 08:46:53,917 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 153,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63122912614657, Longitude= -71.00240434775614,  (at simulation time 36.301,300,000 s)
2023-09-25 08:46:53,917 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 154,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63122912614657, Longitude= -71.00240434775614,  (at simulation time 36.402,800,000 s)
2023-09-25 08:46:53,917 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 155,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63122912614657, Longitude= -71.00240434775614,  (at simulation time 36.503,800,000 s)
2023-09-25 08:46:53,918 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 156,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63122912614657, Longitude= -71.00240434775614,  (at simulation time 36.603,800,000 s)
2023-09-25 08:46:53,918 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 157,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63122912614657, Longitude= -71.00240434775614,  (at simulation time 36.700,800,000 s)
2023-09-25 08:46:53,918 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 158,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63122912614657, Longitude= -71.00240434775614,  (at simulation time 36.804,300,000 s)
2023-09-25 08:46:53,918 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 159,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63122912614657, Longitude= -71.00240434775614,  (at simulation time 36.903,300,000 s)
2023-09-25 08:46:53,920 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 160,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63128311252852, Longitude= -71.00244969151402,  (at simulation time 37.003,300,000 s)
2023-09-25 08:46:53,920 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 161,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63128311252852, Longitude= -71.00244969151402,  (at simulation time 37.102,300,000 s)
2023-09-25 08:46:53,920 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 162,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63128311252852, Longitude= -71.00244969151402,  (at simulation time 37.202,300,000 s)
2023-09-25 08:46:53,921 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 163,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63128311252852, Longitude= -71.00244969151402,  (at simulation time 37.301,800,000 s)
2023-09-25 08:46:53,921 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 164,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63128311252852, Longitude= -71.00244969151402,  (at simulation time 37.403,800,000 s)
2023-09-25 08:46:53,921 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 165,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63128311252852, Longitude= -71.00244969151402,  (at simulation time 37.504,800,000 s)
2023-09-25 08:46:53,921 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 166,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63128311252852, Longitude= -71.00244969151402,  (at simulation time 37.600,800,000 s)
2023-09-25 08:46:53,922 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 167,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63128311252852, Longitude= -71.00244969151402,  (at simulation time 37.703,800,000 s)
2023-09-25 08:46:53,922 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 168,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63128311252852, Longitude= -71.00244969151402,  (at simulation time 37.802,800,000 s)
2023-09-25 08:46:53,922 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 169,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63128311252852, Longitude= -71.00244969151402,  (at simulation time 37.902,300,000 s)
2023-09-25 08:46:53,924 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 170,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63133197857995, Longitude= -71.00249365489657,  (at simulation time 38.003,300,000 s)
