2023-05-03 21:44:59,463 INFO  - Initialize application VehicleCommunicationApp1 (at simulation time 15.000,000,000 s)
2023-05-03 21:44:59,464 INFO  - Activated Cellular Module (at simulation time 15.000,000,000 s)
2023-05-03 21:44:59,533 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,Msg Id=28, SeqNum=60,  Latitude=41.63253168184327, Longitude= -71.00553295378838, Road CLOSED, }, Latitude= 41.6312150561351, Longitude= -71.00239334169493,  (at simulation time 27.003,800,000 s)
2023-05-03 21:44:59,533 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,Msg Id=28, SeqNum=61,  Latitude=41.63253168184327, Longitude= -71.00553295378838, Road CLOSED, }, Latitude= 41.6312150561351, Longitude= -71.00239334169493,  (at simulation time 27.103,800,000 s)
2023-05-03 21:44:59,533 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,Msg Id=28, SeqNum=62,  Latitude=41.63253168184327, Longitude= -71.00553295378838, Road CLOSED, }, Latitude= 41.6312150561351, Longitude= -71.00239334169493,  (at simulation time 27.203,800,000 s)
2023-05-03 21:44:59,534 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,Msg Id=28, SeqNum=63,  Latitude=41.63253168184327, Longitude= -71.00553295378838, Road CLOSED, }, Latitude= 41.6312150561351, Longitude= -71.00239334169493,  (at simulation time 27.302,800,000 s)
2023-05-03 21:44:59,534 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,Msg Id=28, SeqNum=64,  Latitude=41.63253168184327, Longitude= -71.00553295378838, Road CLOSED, }, Latitude= 41.6312150561351, Longitude= -71.00239334169493,  (at simulation time 27.402,800,000 s)
2023-05-03 21:44:59,535 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,Msg Id=28, SeqNum=65,  Latitude=41.63253168184327, Longitude= -71.00553295378838, Road CLOSED, }, Latitude= 41.6312150561351, Longitude= -71.00239334169493,  (at simulation time 27.502,800,000 s)
2023-05-03 21:44:59,535 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,Msg Id=28, SeqNum=66,  Latitude=41.63253168184327, Longitude= -71.00553295378838, Road CLOSED, }, Latitude= 41.6312150561351, Longitude= -71.00239334169493,  (at simulation time 27.603,300,000 s)
2023-05-03 21:44:59,536 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,Msg Id=28, SeqNum=67,  Latitude=41.63253168184327, Longitude= -71.00553295378838, Road CLOSED, }, Latitude= 41.6312150561351, Longitude= -71.00239334169493,  (at simulation time 27.703,800,000 s)
2023-05-03 21:44:59,536 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,Msg Id=28, SeqNum=68,  Latitude=41.63253168184327, Longitude= -71.00553295378838, Road CLOSED, }, Latitude= 41.6312150561351, Longitude= -71.00239334169493,  (at simulation time 27.804,300,000 s)
2023-05-03 21:44:59,536 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,Msg Id=28, SeqNum=69,  Latitude=41.63253168184327, Longitude= -71.00553295378838, Road CLOSED, }, Latitude= 41.6312150561351, Longitude= -71.00239334169493,  (at simulation time 27.904,800,000 s)
2023-05-03 21:44:59,538 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,Msg Id=28, SeqNum=70,  Latitude=41.63253168184327, Longitude= -71.00553295378838, Road CLOSED, }, Latitude= 41.6312668515261, Longitude= -71.00243506197596,  (at simulation time 28.002,800,000 s)
